Order_ID,Product_ID,Customer_ID,Warehouse_ID,Order_Date,Expected_Delivery,Actual_Delivery,Quantity,Unit_Price,Discount_Pct,Total_Amount,Status,On_Time,Region
SO00815,PRD0056,CUST0120,WH008,2026-01-26,2026-01-27,2026-02-02,68,1966.0,0.06,125666.72,Delivered,No,Pune
SO00816,PRD0053,CUST0100,WH001,2025-10-10,2025-10-12,,56,2816.55,0.13,137222.32,Cancelled,No,Lucknow
SO00817,PRD0017,CUST0185,WH004,2025-05-30,2025-06-07,,76,898.52,0.03,66238.89,Shipped,No,Hyderabad
SO00818,PRD0077,CUST0062,WH005,2026-01-27,2026-02-08,2026-02-15,83,645.7,0.02,52521.24,Delivered,No,Nagpur
SO00819,PRD0002,CUST0033,WH005,2025-05-03,2025-05-04,2025-05-02,63,4323.12,0.18,223332.38,Delivered,Yes,Kolkata
SO00820,PRD0057,CUST0174,WH004,2025-04-14,2025-04-24,,5,4906.51,0.12,21588.64,Shipped,No,Mumbai
SO00821,PRD0060,CUST0024,WH003,2025-03-15,2025-03-23,2025-03-25,45,4529.66,0.19,165106.11,Delivered,No,Coimbatore
SO00822,PRD0095,CUST0007,WH002,2026-03-11,2026-03-16,2026-03-20,76,453.32,0.19,27906.38,Delivered,No,Ahmedabad
SO00823,PRD0068,CUST0044,WH006,2025-09-23,2025-09-25,2025-09-26,66,769.95,0.09,46243.2,Delivered,No,Jaipur
SO00824,PRD0092,CUST0008,WH006,2026-02-21,2026-02-28,,27,2345.24,0.11,56356.12,Shipped,No,Bangalore
SO00825,PRD0026,CUST0177,WH008,2025-12-09,2025-12-14,2025-12-13,99,2796.29,0.14,238076.13,Delivered,Yes,Lucknow
SO00826,PRD0028,CUST0110,WH005,2025-11-11,2025-11-22,2025-11-25,53,3188.13,0.1,152073.8,Delivered,No,Jaipur
SO00827,PRD0045,CUST0007,WH005,2025-07-21,2025-07-31,2025-08-07,60,3626.68,0.12,191488.7,Delivered,No,Ahmedabad
SO00828,PRD0089,CUST0086,WH005,2025-03-15,2025-03-25,,24,4237.75,0.15,86450.1,Shipped,No,Kolkata
SO00829,PRD0074,CUST0019,WH005,2025-09-22,2025-09-26,2025-10-01,28,4189.13,0.03,113776.77,Delivered,No,Pune
SO00830,PRD0085,CUST0179,WH004,2025-07-23,2025-07-28,2025-08-02,97,4254.94,0.01,408601.89,Delivered,No,Lucknow
SO00831,PRD0084,CUST0084,WH003,2025-10-15,2025-10-26,,79,1046.01,0.02,80982.09,Cancelled,No,Ahmedabad
SO00832,PRD0015,CUST0058,WH008,2026-02-12,2026-02-23,2026-02-26,53,681.38,0.08,33224.09,Delivered,No,Kanpur
SO00833,PRD0091,CUST0109,WH005,2026-02-16,2026-02-22,,14,4316.09,0.18,49548.71,Cancelled,No,Surat
SO00834,PRD0068,CUST0003,WH004,2025-04-22,2025-04-27,2025-04-28,40,769.95,0.04,29566.08,Delivered,No,Surat
SO00835,PRD0079,CUST0069,WH001,2025-08-04,2025-08-12,,67,3243.13,0.13,189042.05,Shipped,No,Kanpur
SO00836,PRD0004,CUST0151,WH006,2025-04-15,2025-04-19,2025-04-26,100,1617.34,0.1,145560.6,Delivered,No,Kochi
SO00837,PRD0045,CUST0100,WH006,2026-01-26,2026-02-02,,71,3626.68,0.02,252344.39,Cancelled,No,Lucknow
SO00838,PRD0081,CUST0120,WH008,2025-08-31,2025-09-11,,56,2414.08,0.01,133836.6,Cancelled,No,Pune
SO00839,PRD0086,CUST0010,WH002,2025-08-30,2025-09-05,,81,1805.94,0.02,143355.52,Cancelled,No,Lucknow
SO00840,PRD0068,CUST0007,WH003,2025-11-15,2025-11-17,,1,769.95,0.03,746.85,Shipped,No,Ahmedabad
SO00841,PRD0050,CUST0060,WH003,2025-11-11,2025-11-16,2025-11-17,55,1912.62,0.15,89414.98,Delivered,No,Pune
SO00842,PRD0092,CUST0106,WH004,2025-07-21,2025-07-29,2025-07-30,60,2345.24,0.05,133678.68,Delivered,No,Pune
SO00843,PRD0079,CUST0171,WH004,2025-06-10,2025-06-11,2025-06-12,10,3243.13,0.11,28863.86,Delivered,No,Lucknow
SO00844,PRD0061,CUST0172,WH006,2025-06-03,2025-06-08,2025-06-10,10,145.59,0.04,1397.66,Delivered,No,Bangalore
SO00845,PRD0095,CUST0145,WH008,2025-03-29,2025-04-12,,62,453.32,0.14,24171.02,Cancelled,No,Kolkata
SO00846,PRD0001,CUST0052,WH006,2025-09-25,2025-10-08,,96,3710.34,0.11,317011.45,Shipped,No,Lucknow
SO00847,PRD0055,CUST0159,WH003,2025-12-31,2026-01-07,2026-01-06,14,1088.78,0.15,12956.48,Delivered,Yes,Hyderabad
SO00848,PRD0048,CUST0128,WH004,2025-06-26,2025-07-01,,49,2799.75,0.19,111122.08,Shipped,No,Bangalore
SO00849,PRD0004,CUST0086,WH002,2025-09-01,2025-09-04,2025-09-09,27,1617.34,0.05,41484.77,Delivered,No,Kolkata
SO00850,PRD0068,CUST0078,WH008,2025-09-08,2025-09-17,,97,769.95,0.05,70950.89,Shipped,No,Pune
SO00851,PRD0093,CUST0127,WH002,2025-09-27,2025-10-03,2025-10-02,36,1895.09,0.16,57307.52,Delivered,Yes,Kochi
SO00852,PRD0051,CUST0192,WH001,2025-11-18,2025-11-24,2025-11-28,40,2110.12,0.09,76808.37,Delivered,No,Coimbatore
SO00853,PRD0018,CUST0018,WH002,2025-09-09,2025-09-13,2025-09-12,100,74.36,0.08,6841.12,Delivered,Yes,Chennai
SO00854,PRD0079,CUST0150,WH005,2025-04-05,2025-04-14,2025-04-21,23,3243.13,0.08,68624.63,Delivered,No,Kolkata
SO00855,PRD0041,CUST0175,WH001,2026-01-08,2026-01-12,,82,4208.92,0.15,293361.72,Shipped,No,Kanpur
SO00856,PRD0067,CUST0121,WH005,2025-03-14,2025-03-15,,83,2944.43,0.1,219948.92,Processing,No,Delhi
SO00857,PRD0082,CUST0147,WH001,2025-06-17,2025-06-27,2025-06-28,71,3161.39,0.04,215480.34,Delivered,No,Lucknow
SO00858,PRD0061,CUST0042,WH004,2025-06-20,2025-06-22,2025-06-28,86,145.59,0.07,11644.29,Delivered,No,Lucknow
SO00859,PRD0078,CUST0194,WH005,2025-03-19,2025-03-28,,14,3339.44,0.08,43011.99,Cancelled,No,Kochi
SO00860,PRD0036,CUST0033,WH002,2025-11-03,2025-11-10,2025-11-16,68,2595.06,0.19,142935.9,Delivered,No,Kolkata
SO00861,PRD0100,CUST0149,WH003,2025-09-06,2025-09-17,2025-09-16,66,3938.86,0.14,223569.69,Delivered,Yes,Kochi
SO00862,PRD0011,CUST0117,WH003,2025-04-09,2025-04-10,,17,1875.71,0.06,29973.85,Cancelled,No,Lucknow
SO00863,PRD0069,CUST0130,WH003,2025-08-23,2025-08-30,,24,1433.34,0.11,30616.14,Cancelled,No,Chennai
SO00864,PRD0062,CUST0087,WH003,2025-09-11,2025-09-24,2025-09-28,9,1284.22,0.09,10517.76,Delivered,No,Jaipur
SO00865,PRD0033,CUST0072,WH004,2026-02-07,2026-02-12,,49,2415.44,0.01,117172.99,Cancelled,No,Chennai
SO00866,PRD0025,CUST0139,WH004,2025-08-13,2025-08-26,,59,2111.07,0.04,119571.0,Processing,No,Delhi
SO00867,PRD0094,CUST0081,WH006,2026-01-05,2026-01-18,,26,2097.14,0.02,53435.13,Shipped,No,Coimbatore
SO00868,PRD0002,CUST0067,WH003,2025-11-18,2025-11-28,2025-11-27,67,4323.12,0.02,283856.06,Delivered,Yes,Nagpur
SO00869,PRD0011,CUST0094,WH002,2025-11-11,2025-11-19,2025-11-19,76,1875.71,0.15,121170.87,Delivered,Yes,Coimbatore
SO00870,PRD0009,CUST0025,WH006,2025-06-17,2025-06-26,,1,2934.73,0.06,2758.65,Cancelled,No,Bangalore
SO00871,PRD0074,CUST0066,WH008,2025-11-10,2025-11-11,,30,4189.13,0.0,125673.9,Cancelled,No,Kanpur
SO00872,PRD0027,CUST0189,WH002,2026-02-27,2026-03-10,,95,860.35,0.05,77646.59,Processing,No,Mumbai
SO00873,PRD0078,CUST0104,WH007,2025-05-20,2025-05-30,2025-05-29,52,3339.44,0.06,163231.83,Delivered,Yes,Mumbai
SO00874,PRD0073,CUST0081,WH002,2025-11-02,2025-11-09,2025-11-16,24,4643.43,0.15,94725.97,Delivered,No,Coimbatore
SO00875,PRD0058,CUST0097,WH008,2025-12-21,2025-12-25,,89,706.89,0.19,50959.7,Processing,No,Lucknow
SO00876,PRD0054,CUST0026,WH008,2025-09-17,2025-09-26,2025-09-27,30,3658.33,0.19,88897.42,Delivered,No,Pune
SO00877,PRD0064,CUST0048,WH006,2025-03-20,2025-03-28,,17,1528.35,0.18,21305.2,Cancelled,No,Nagpur
SO00878,PRD0083,CUST0028,WH007,2026-01-15,2026-01-18,,63,3433.07,0.16,181678.06,Cancelled,No,Surat
SO00879,PRD0028,CUST0088,WH007,2025-04-12,2025-04-25,,14,3188.13,0.11,39724.1,Processing,No,Delhi
SO00880,PRD0082,CUST0046,WH003,2026-02-16,2026-02-22,2026-02-23,85,3161.39,0.12,236471.97,Delivered,No,Jaipur
SO00881,PRD0036,CUST0195,WH006,2025-08-08,2025-08-14,,65,2595.06,0.11,150124.22,Cancelled,No,Nagpur
SO00882,PRD0069,CUST0147,WH007,2025-12-30,2025-12-31,2025-12-30,26,1433.34,0.08,34285.49,Delivered,Yes,Lucknow
SO00883,PRD0087,CUST0098,WH006,2026-01-25,2026-01-27,,7,2218.99,0.13,13513.65,Shipped,No,Hyderabad
SO00884,PRD0072,CUST0172,WH006,2026-01-23,2026-01-27,,40,1668.38,0.01,66067.85,Processing,No,Bangalore
SO00885,PRD0081,CUST0006,WH003,2025-04-25,2025-05-07,,98,2414.08,0.1,212921.86,Shipped,No,Hyderabad
SO00886,PRD0020,CUST0065,WH004,2025-08-10,2025-08-17,2025-08-17,66,4041.09,0.1,240040.75,Delivered,Yes,Ahmedabad
SO00887,PRD0086,CUST0124,WH004,2025-11-30,2025-12-10,2025-12-15,21,1805.94,0.08,34890.76,Delivered,No,Kanpur
SO00888,PRD0060,CUST0071,WH001,2025-12-13,2025-12-25,,33,4529.66,0.11,133036.11,Cancelled,No,Surat
SO00889,PRD0027,CUST0067,WH001,2025-12-27,2025-12-29,2026-01-01,89,860.35,0.01,75805.44,Delivered,No,Nagpur
SO00890,PRD0099,CUST0009,WH002,2025-04-09,2025-04-19,2025-04-23,62,3950.54,0.11,217990.8,Delivered,No,Lucknow
SO00891,PRD0084,CUST0013,WH003,2025-12-02,2025-12-05,,66,1046.01,0.13,60061.89,Processing,No,Kanpur
SO00892,PRD0030,CUST0060,WH002,2026-01-27,2026-02-04,,82,4593.93,0.04,361634.17,Processing,No,Pune
SO00893,PRD0022,CUST0101,WH001,2025-10-13,2025-10-24,,43,1820.46,0.18,64189.42,Processing,No,Chennai
SO00894,PRD0053,CUST0167,WH001,2026-03-04,2026-03-14,2026-03-12,100,2816.55,0.11,250672.95,Delivered,Yes,Coimbatore
SO00895,PRD0006,CUST0048,WH007,2025-11-05,2025-11-08,2025-11-13,83,969.4,0.19,65172.76,Delivered,No,Nagpur
SO00896,PRD0074,CUST0110,WH005,2026-01-27,2026-01-29,2026-02-02,74,4189.13,0.07,288295.93,Delivered,No,Jaipur
SO00897,PRD0071,CUST0125,WH004,2025-06-24,2025-07-04,2025-07-05,100,687.21,0.08,63223.32,Delivered,No,Surat
SO00898,PRD0058,CUST0127,WH004,2025-10-07,2025-10-16,,20,706.89,0.05,13430.91,Cancelled,No,Kochi
SO00899,PRD0040,CUST0054,WH007,2025-11-14,2025-11-27,2025-11-25,57,3489.93,0.03,192958.23,Delivered,Yes,Kanpur
SO00900,PRD0018,CUST0095,WH007,2025-09-20,2025-09-25,,54,74.36,0.02,3935.13,Processing,No,Ahmedabad
SO00901,PRD0030,CUST0106,WH004,2025-10-28,2025-11-08,2025-11-11,56,4593.93,0.16,216098.47,Delivered,No,Pune
SO00902,PRD0081,CUST0154,WH001,2025-07-07,2025-07-18,2025-07-19,7,2414.08,0.16,14194.79,Delivered,No,Mumbai
SO00903,PRD0042,CUST0068,WH002,2025-07-05,2025-07-12,,71,3184.88,0.01,223865.22,Shipped,No,Kolkata
SO00904,PRD0098,CUST0168,WH008,2025-04-25,2025-05-06,,36,1182.85,0.08,39175.99,Processing,No,Kochi
SO00905,PRD0029,CUST0010,WH001,2025-06-18,2025-06-19,2025-06-21,91,958.78,0.2,69799.18,Delivered,No,Lucknow
SO00906,PRD0042,CUST0037,WH004,2025-09-04,2025-09-18,2025-09-24,1,3184.88,0.05,3025.64,Delivered,No,Bangalore
SO00907,PRD0048,CUST0074,WH006,2025-11-27,2025-12-05,2025-12-05,5,2799.75,0.2,11199.0,Delivered,Yes,Ahmedabad
SO00908,PRD0096,CUST0175,WH005,2025-05-30,2025-06-03,,17,4666.13,0.06,74564.76,Shipped,No,Kanpur
SO00909,PRD0095,CUST0129,WH003,2025-09-26,2025-10-04,2025-10-10,43,453.32,0.08,17933.34,Delivered,No,Jaipur
SO00910,PRD0048,CUST0045,WH002,2025-08-13,2025-08-17,,70,2799.75,0.13,170504.78,Shipped,No,Hyderabad
SO00911,PRD0080,CUST0020,WH007,2025-08-05,2025-08-14,,90,202.98,0.01,18085.52,Shipped,No,Hyderabad
SO00912,PRD0072,CUST0069,WH008,2026-02-06,2026-02-10,2026-02-15,59,1668.38,0.19,79731.88,Delivered,No,Kanpur
SO00913,PRD0034,CUST0102,WH006,2025-07-24,2025-07-25,,54,4238.6,0.19,185396.36,Cancelled,No,Mumbai
SO00914,PRD0055,CUST0082,WH002,2025-04-13,2025-04-17,,84,1088.78,0.14,78653.47,Processing,No,Delhi
SO00915,PRD0074,CUST0174,WH003,2025-07-10,2025-07-21,2025-07-22,53,4189.13,0.11,197601.26,Delivered,No,Mumbai
SO00916,PRD0010,CUST0081,WH007,2025-09-12,2025-09-26,,7,2761.16,0.09,17588.59,Processing,No,Coimbatore
SO00917,PRD0076,CUST0004,WH004,2026-01-08,2026-01-21,,38,2008.76,0.01,75569.55,Shipped,No,Delhi
SO00918,PRD0070,CUST0026,WH003,2025-05-27,2025-06-03,,71,2632.52,0.05,177563.47,Processing,No,Pune
SO00919,PRD0077,CUST0063,WH002,2025-12-24,2025-12-28,,52,645.7,0.19,27196.88,Shipped,No,Kolkata
SO00920,PRD0061,CUST0082,WH006,2025-05-06,2025-05-10,,32,145.59,0.1,4192.99,Cancelled,No,Delhi
SO00921,PRD0048,CUST0013,WH007,2025-05-28,2025-06-11,2025-06-15,100,2799.75,0.02,274375.5,Delivered,No,Kanpur
SO00922,PRD0085,CUST0081,WH004,2025-09-19,2025-10-03,,35,4254.94,0.07,138498.3,Processing,No,Coimbatore
SO00923,PRD0089,CUST0056,WH003,2025-06-11,2025-06-17,,58,4237.75,0.1,221210.55,Shipped,No,Surat
SO00924,PRD0025,CUST0092,WH003,2025-04-16,2025-04-24,,47,2111.07,0.11,88306.06,Processing,No,Kolkata
SO00925,PRD0057,CUST0164,WH003,2026-03-08,2026-03-20,,36,4906.51,0.19,143073.83,Processing,No,Jaipur
SO00926,PRD0045,CUST0199,WH002,2025-08-17,2025-08-26,2025-08-30,10,3626.68,0.11,32277.45,Delivered,No,Hyderabad
SO00927,PRD0027,CUST0160,WH006,2026-01-25,2026-02-05,,90,860.35,0.04,74334.24,Processing,No,Jaipur
SO00928,PRD0018,CUST0028,WH003,2025-12-12,2025-12-17,2025-12-23,73,74.36,0.18,4451.19,Delivered,No,Surat
SO00929,PRD0070,CUST0118,WH003,2025-03-24,2025-03-28,,49,2632.52,0.01,127703.55,Processing,No,Kanpur
SO00930,PRD0030,CUST0187,WH005,2025-06-04,2025-06-07,2025-06-09,42,4593.93,0.0,192945.06,Delivered,No,Ahmedabad
SO00931,PRD0002,CUST0055,WH005,2025-06-02,2025-06-08,,64,4323.12,0.13,240711.32,Shipped,No,Kochi
SO00932,PRD0087,CUST0126,WH001,2025-05-05,2025-05-08,2025-05-13,67,2218.99,0.03,144212.16,Delivered,No,Nagpur
SO00933,PRD0096,CUST0193,WH005,2025-08-23,2025-08-29,,72,4666.13,0.11,299005.61,Processing,No,Nagpur
SO00934,PRD0004,CUST0146,WH004,2025-04-06,2025-04-08,,98,1617.34,0.02,155329.33,Shipped,No,Nagpur
SO00935,PRD0022,CUST0121,WH005,2025-12-29,2025-12-30,2026-01-04,93,1820.46,0.08,155758.56,Delivered,No,Delhi
SO00936,PRD0078,CUST0134,WH001,2025-04-07,2025-04-20,2025-04-27,38,3339.44,0.0,126898.72,Delivered,No,Kanpur
SO00937,PRD0035,CUST0093,WH007,2026-01-24,2026-02-07,,93,2218.25,0.19,167100.77,Processing,No,Kanpur
SO00938,PRD0048,CUST0003,WH007,2026-01-15,2026-01-20,2026-01-25,33,2799.75,0.02,90543.92,Delivered,No,Surat
SO00939,PRD0011,CUST0016,WH006,2025-12-08,2025-12-11,,79,1875.71,0.18,121508.49,Shipped,No,Coimbatore
SO00940,PRD0009,CUST0056,WH003,2025-07-07,2025-07-16,2025-07-22,94,2934.73,0.08,253795.45,Delivered,No,Surat
SO00941,PRD0081,CUST0064,WH008,2025-07-04,2025-07-10,2025-07-08,68,2414.08,0.08,151024.84,Delivered,Yes,Jaipur
SO00942,PRD0039,CUST0175,WH004,2025-06-03,2025-06-17,2025-06-24,76,3144.28,0.09,217458.4,Delivered,No,Kanpur
SO00943,PRD0078,CUST0020,WH003,2025-11-13,2025-11-14,,93,3339.44,0.15,263982.73,Shipped,No,Hyderabad
SO00944,PRD0044,CUST0040,WH004,2026-02-20,2026-02-24,,27,3134.07,0.14,72773.11,Processing,No,Lucknow
SO00945,PRD0056,CUST0021,WH001,2025-06-21,2025-06-25,2025-07-02,39,1966.0,0.01,75907.26,Delivered,No,Kolkata
SO00946,PRD0051,CUST0087,WH002,2025-07-15,2025-07-26,,47,2110.12,0.12,87274.56,Shipped,No,Jaipur
SO00947,PRD0009,CUST0017,WH002,2026-01-11,2026-01-14,2026-01-12,9,2934.73,0.18,21658.31,Delivered,Yes,Bangalore
SO00948,PRD0012,CUST0163,WH003,2025-07-04,2025-07-11,2025-07-16,47,4408.94,0.07,192714.77,Delivered,No,Kolkata
SO00949,PRD0024,CUST0140,WH006,2025-09-10,2025-09-18,2025-09-24,49,1118.49,0.04,52613.77,Delivered,No,Jaipur
SO00950,PRD0011,CUST0175,WH001,2026-02-02,2026-02-05,,10,1875.71,0.19,15193.25,Processing,No,Kanpur
SO00951,PRD0057,CUST0064,WH003,2025-09-08,2025-09-19,,64,4906.51,0.13,273194.48,Cancelled,No,Jaipur
SO00952,PRD0087,CUST0047,WH005,2026-02-13,2026-02-26,2026-03-01,51,2218.99,0.01,112036.81,Delivered,No,Kochi
SO00953,PRD0019,CUST0147,WH001,2026-02-17,2026-02-23,2026-02-28,27,4716.38,0.1,114608.03,Delivered,No,Lucknow
SO00954,PRD0063,CUST0032,WH003,2025-10-03,2025-10-14,2025-10-13,7,4575.75,0.11,28506.92,Delivered,Yes,Coimbatore
SO00955,PRD0014,CUST0055,WH004,2025-06-23,2025-06-24,2025-06-28,49,480.49,0.17,19541.53,Delivered,No,Kochi
SO00956,PRD0050,CUST0159,WH006,2025-06-03,2025-06-10,,9,1912.62,0.13,14975.81,Cancelled,No,Hyderabad
SO00957,PRD0011,CUST0065,WH004,2025-10-03,2025-10-07,2025-10-12,49,1875.71,0.08,84557.01,Delivered,No,Ahmedabad
SO00958,PRD0098,CUST0052,WH004,2025-03-26,2025-04-08,,22,1182.85,0.06,24461.34,Cancelled,No,Lucknow
SO00959,PRD0074,CUST0057,WH007,2025-10-12,2025-10-24,2025-10-28,77,4189.13,0.09,293532.34,Delivered,No,Coimbatore
SO00960,PRD0042,CUST0021,WH002,2025-03-24,2025-04-03,2025-04-09,11,3184.88,0.06,32931.66,Delivered,No,Kolkata
SO00961,PRD0007,CUST0171,WH007,2025-12-11,2025-12-15,,50,3299.83,0.17,136942.94,Cancelled,No,Lucknow
SO00962,PRD0032,CUST0064,WH007,2025-08-08,2025-08-16,2025-08-21,43,762.23,0.17,27203.99,Delivered,No,Jaipur
SO00963,PRD0012,CUST0186,WH005,2026-02-12,2026-02-18,2026-02-22,3,4408.94,0.08,12168.67,Delivered,No,Nagpur
SO00964,PRD0052,CUST0117,WH003,2025-10-21,2025-10-25,2025-10-25,54,4858.41,0.0,262354.14,Delivered,Yes,Lucknow
SO00965,PRD0059,CUST0167,WH001,2026-01-25,2026-01-29,2026-02-04,70,2580.04,0.03,175184.72,Delivered,No,Coimbatore
SO00966,PRD0083,CUST0060,WH002,2025-08-20,2025-08-31,2025-09-07,91,3433.07,0.12,274920.25,Delivered,No,Pune
SO00967,PRD0090,CUST0027,WH001,2025-08-14,2025-08-21,,52,3139.3,0.08,150184.11,Processing,No,Lucknow
SO00968,PRD0039,CUST0108,WH003,2025-03-26,2025-03-27,,91,3144.28,0.16,240348.76,Processing,No,Mumbai
SO00969,PRD0057,CUST0126,WH004,2025-11-01,2025-11-13,,15,4906.51,0.1,66237.89,Cancelled,No,Nagpur
SO00970,PRD0011,CUST0112,WH005,2025-03-18,2025-03-31,2025-04-06,72,1875.71,0.01,133700.61,Delivered,No,Pune
SO00971,PRD0031,CUST0002,WH008,2026-02-18,2026-02-20,2026-02-18,25,3578.26,0.08,82299.98,Delivered,Yes,Nagpur
SO00972,PRD0034,CUST0151,WH006,2025-12-05,2025-12-09,2025-12-15,57,4238.6,0.05,229520.19,Delivered,No,Kochi
SO00973,PRD0064,CUST0150,WH007,2025-05-24,2025-05-26,2025-05-30,16,1528.35,0.18,20051.95,Delivered,No,Kolkata
SO00974,PRD0047,CUST0111,WH005,2025-08-15,2025-08-19,,79,1297.86,0.01,101505.63,Shipped,No,Pune
SO00975,PRD0079,CUST0078,WH003,2025-12-05,2025-12-08,2025-12-15,27,3243.13,0.18,71802.9,Delivered,No,Pune
SO00976,PRD0074,CUST0058,WH002,2026-02-13,2026-02-23,,89,4189.13,0.06,350462.62,Cancelled,No,Kanpur
SO00977,PRD0013,CUST0120,WH008,2025-08-09,2025-08-13,2025-08-13,11,4659.9,0.16,43057.48,Delivered,Yes,Pune
SO00978,PRD0028,CUST0176,WH005,2025-09-27,2025-10-02,,42,3188.13,0.07,124528.36,Cancelled,No,Coimbatore
SO00979,PRD0071,CUST0198,WH007,2025-10-21,2025-10-29,,79,687.21,0.12,47774.84,Processing,No,Hyderabad
SO00980,PRD0019,CUST0004,WH005,2025-10-21,2025-10-22,,24,4716.38,0.07,105269.6,Shipped,No,Delhi
SO00981,PRD0041,CUST0018,WH005,2025-10-15,2025-10-22,,63,4208.92,0.03,257207.1,Processing,No,Chennai
SO00982,PRD0004,CUST0114,WH002,2025-04-05,2025-04-09,2025-04-13,83,1617.34,0.04,128869.65,Delivered,No,Coimbatore
SO00983,PRD0039,CUST0151,WH002,2025-08-24,2025-08-31,2025-09-05,68,3144.28,0.2,171048.83,Delivered,No,Kochi
SO00984,PRD0053,CUST0199,WH003,2025-07-21,2025-07-29,,10,2816.55,0.13,24503.98,Cancelled,No,Hyderabad
SO00985,PRD0061,CUST0051,WH007,2025-10-12,2025-10-18,2025-10-16,37,145.59,0.02,5279.09,Delivered,Yes,Surat
SO00986,PRD0025,CUST0149,WH007,2025-04-30,2025-05-07,,59,2111.07,0.1,112097.82,Shipped,No,Kochi
SO00987,PRD0027,CUST0033,WH002,2026-01-04,2026-01-11,,78,860.35,0.07,62409.79,Shipped,No,Kolkata
SO00988,PRD0085,CUST0113,WH006,2025-12-11,2025-12-21,,89,4254.94,0.13,329460.0,Cancelled,No,Ahmedabad
SO00989,PRD0099,CUST0071,WH004,2025-11-15,2025-11-27,2025-11-27,35,3950.54,0.17,114763.19,Delivered,Yes,Surat
SO00990,PRD0083,CUST0129,WH005,2025-06-27,2025-07-04,,28,3433.07,0.09,87474.62,Shipped,No,Jaipur
SO00991,PRD0007,CUST0058,WH008,2025-04-20,2025-04-30,,61,3299.83,0.06,189212.25,Shipped,No,Kanpur
SO00992,PRD0057,CUST0101,WH006,2025-04-26,2025-05-09,,75,4906.51,0.2,294390.6,Shipped,No,Chennai
SO00993,PRD0095,CUST0114,WH002,2025-06-24,2025-07-07,2025-07-05,78,453.32,0.06,33237.42,Delivered,Yes,Coimbatore
SO00994,PRD0033,CUST0197,WH004,2025-12-18,2025-12-23,,4,2415.44,0.18,7922.64,Cancelled,No,Pune
SO00995,PRD0064,CUST0154,WH007,2025-06-11,2025-06-20,,80,1528.35,0.18,100259.76,Cancelled,No,Mumbai
SO00996,PRD0034,CUST0017,WH004,2025-10-28,2025-11-02,2025-11-03,72,4238.6,0.19,247195.15,Delivered,No,Bangalore
SO00997,PRD0022,CUST0010,WH006,2025-05-13,2025-05-22,2025-05-26,76,1820.46,0.09,125903.01,Delivered,No,Lucknow
SO00998,PRD0087,CUST0127,WH006,2025-11-18,2025-11-28,2025-11-27,31,2218.99,0.14,59158.27,Delivered,Yes,Kochi
SO00999,PRD0100,CUST0052,WH004,2026-02-05,2026-02-12,,35,3938.86,0.15,117181.08,Shipped,No,Lucknow
SO01000,PRD0056,CUST0037,WH005,2025-08-10,2025-08-19,,65,1966.0,0.12,112455.2,Shipped,No,Bangalore
